Start	Destination	Distance_mi	Fare_USD
Grosvenor-Strathmore	Georgia Ave-Petworth	11.02	5.20
Grosvenor-Strathmore	Glenmont	13.90	6.00
Grosvenor-Strathmore	Greenbelt	17.02	6.00
Grosvenor-Strathmore	Greensboro	17.43	6.00
Grosvenor-Strathmore	Herndon	24.82	6.00
Grosvenor-Strathmore	Huntington	18.70	6.00
Grosvenor-Strathmore	Hyattsville Crossing	14.13	6.00
Grosvenor-Strathmore	Innovation Center	26.37	6.00
Grosvenor-Strathmore	Judiciary Square	10.86	5.15
Grosvenor-Strathmore	King St-Old Town	17.69	6.00
Grosvenor-Strathmore	L'Enfant Plaza	11.41	5.35
Grosvenor-Strathmore	Landover	16.94	6.00
Grosvenor-Strathmore	Loudoun Gateway	29.83	6.00
Grosvenor-Strathmore	McLean	16.23	6.00
Grosvenor-Strathmore	McPherson Square	10.41	4.95
Grosvenor-Strathmore	Medical Center	2.23	2.00
Grosvenor-Strathmore	Metro Center	10.34	4.95
Grosvenor-Strathmore	Minnesota Ave	14.56	6.00
Grosvenor-Strathmore	Morgan Boulevard	18.50	6.00
Grosvenor-Strathmore	Mt Vernon Sq 7th St-Convention Center	10.58	5.05
Grosvenor-Strathmore	Navy Yard-Ballpark	12.57	5.85
Grosvenor-Strathmore	Naylor Road	16.38	6.00
Grosvenor-Strathmore	New Carrollton	17.90	6.00
Grosvenor-Strathmore	NoMa-Gallaudet U	11.39	5.35
Grosvenor-Strathmore	North Bethesda	1.38	2.00
Grosvenor-Strathmore	Pentagon	12.81	5.90
Grosvenor-Strathmore	Pentagon City	13.33	6.00
Grosvenor-Strathmore	Potomac Ave	13.01	6.00
Grosvenor-Strathmore	Potomac Yard	15.82	6.00
Grosvenor-Strathmore	Reston Town Center	23.52	6.00
Grosvenor-Strathmore	Rhode Island Ave-Brentwood	11.64	5.45
Grosvenor-Strathmore	Rockville	4.45	2.60
Grosvenor-Strathmore	Ronald Reagan Washington National Airport	14.35	6.00
Grosvenor-Strathmore	Rosslyn	11.41	5.35
Grosvenor-Strathmore	Shady Grove	7.10	3.65
Grosvenor-Strathmore	Shaw-Howard U	10.61	5.05
Grosvenor-Strathmore	Silver Spring	11.94	5.60
Grosvenor-Strathmore	Smithsonian	10.98	5.20
Grosvenor-Strathmore	Southern Avenue	15.80	6.00
Grosvenor-Strathmore	Spring Hill	17.72	6.00
Grosvenor-Strathmore	Stadium-Armory	13.32	6.00
Grosvenor-Strathmore	Suitland	17.65	6.00
Grosvenor-Strathmore	Takoma	11.87	5.55
Grosvenor-Strathmore	Tenleytown-AU	5.76	3.10
Grosvenor-Strathmore	Twinbrook	2.48	2.00
Grosvenor-Strathmore	Tysons	16.84	6.00
Grosvenor-Strathmore	U Street/African-Amer Civil War Memorial/Cardozo	10.67	5.05
Grosvenor-Strathmore	Union Station	11.27	5.30
Grosvenor-Strathmore	Van Dorn Street	19.80	6.00
Grosvenor-Strathmore	Van Ness-UDC	6.63	3.45
Grosvenor-Strathmore	Vienna/Fairfax-GMU	19.69	6.00
Grosvenor-Strathmore	Virginia Square-GMU	12.79	5.90
Grosvenor-Strathmore	Washington Dulles International Airport	28.32	6.00
Grosvenor-Strathmore	Waterfront	12.12	5.65
Grosvenor-Strathmore	West Falls Church	15.31	6.00
Grosvenor-Strathmore	West Hyattsville	13.38	6.00
Grosvenor-Strathmore	Wheaton	12.74	5.90
Grosvenor-Strathmore	Wiehle-Reston East	22.52	6.00
Grosvenor-Strathmore	Woodley Park-Zoo/Adams Morgan	7.97	4.00
Herndon	Addison Road-Seat Pleasant	29.33	6.00
Herndon	Anacostia	24.27	6.00
Herndon	Archives-Navy Memorial-Penn Quarter	21.76	6.00
Herndon	Arlington Cemetery	19.56	6.00
Herndon	Ashburn	7.71	3.90
Herndon	Ballston-MU	16.50	6.00
Herndon	Benning Road	26.90	6.00
Herndon	Bethesda	23.08	6.00
Herndon	Braddock Road	23.84	6.00
Herndon	Branch Ave	30.20	6.00
Herndon	Brookland-CUA	23.95	6.00
Herndon	Capitol Heights	28.35	6.00
Herndon	Capitol South	22.99	6.00
Herndon	Cheverly	28.16	6.00
Herndon	Clarendon	17.43	6.00
Herndon	Cleveland Park	21.87	6.00
Herndon	College Park-U of Md	28.97	6.00
Herndon	Columbia Heights	22.34	6.00
Herndon	Congress Heights	25.29	6.00
Herndon	Court House	17.87	6.00
Herndon	Crystal City	21.49	6.00
Herndon	Deanwood	27.12	6.00
Herndon	Downtown Largo	32.04	6.00
Herndon	Dunn Loring-Merrifield	14.65	6.00
Herndon	Dupont Circle	21.41	6.00
Herndon	East Falls Church	14.10	6.00
Herndon	Eastern Market	23.49	6.00
Herndon	Eisenhower Avenue	24.35	6.00
Herndon	Farragut North	21.30	6.00
Herndon	Farragut West	20.48	6.00
Herndon	Federal Center SW	22.42	6.00
Herndon	Federal Triangle	21.42	6.00
Herndon	Foggy Bottom-GWU	19.97	6.00
Herndon	Forest Glen	26.00	6.00
Herndon	Fort Totten	24.33	6.00
Herndon	Franconia-Springfield	26.41	6.00
Herndon	Friendship Heights	22.39	6.00
Herndon	Gallery Pl-Chinatown	21.53	6.00
Herndon	Georgia Ave-Petworth	23.00	6.00
Herndon	Glenmont	27.91	6.00
Herndon	Greenbelt	30.78	6.00
Herndon	Greensboro	8.72	4.30
Herndon	Grosvenor-Strathmore	24.82	6.00
Herndon	Huntington	24.64	6.00
Herndon	Hyattsville Crossing	27.21	6.00
Herndon	Innovation Center	1.72	2.00
Herndon	Judiciary Square	21.89	6.00
Herndon	King St-Old Town	24.12	6.00
Herndon	L'Enfant Plaza	22.09	6.00
Herndon	Landover	29.72	6.00
Herndon	Loudoun Gateway	5.78	3.10
Herndon	McLean	10.01	4.80
Herndon	McPherson Square	20.86	6.00
Herndon	Medical Center	23.61	6.00
Herndon	Metro Center	21.25	6.00
Herndon	Minnesota Ave	26.41	6.00
Herndon	Morgan Boulevard	30.76	6.00
Herndon	Mt Vernon Sq 7th St-Convention Center	21.78	6.00
Herndon	Navy Yard-Ballpark	23.30	6.00
Herndon	Naylor Road	27.20	6.00
Herndon	New Carrollton	30.95	6.00
Herndon	NoMa-Gallaudet U	22.84	6.00
Herndon	North Bethesda	25.53	6.00
Herndon	Pentagon	20.61	6.00
Herndon	Pentagon City	20.86	6.00
Herndon	Potomac Ave	24.10	6.00
Herndon	Potomac Yard	23.01	6.00
Herndon	Reston Town Center	1.35	2.00
Herndon	Rhode Island Ave-Brentwood	23.51	6.00
Herndon	Rockville	26.93	6.00
Herndon	Ronald Reagan Washington National Airport	21.99	6.00
Herndon	Rosslyn	18.79	6.00
Herndon	Shady Grove	28.67	6.00
Herndon	Shaw-Howard U	21.99	6.00
Herndon	Silver Spring	25.33	6.00
Herndon	Smithsonian	21.64	6.00
Herndon	Southern Avenue	26.21	6.00
Herndon	Spring Hill	8.11	4.05
Herndon	Stadium-Armory	24.63	6.00
Herndon	Suitland	28.60	6.00
Herndon	Takoma	24.90	6.00
Herndon	Tenleytown-AU	22.14	6.00
Herndon	Twinbrook	26.11	6.00
Herndon	Tysons	9.42	4.55
Herndon	U Street/African-Amer Civil War Memorial/Cardozo	22.06	6.00
Herndon	Union Station	22.45	6.00
Herndon	Van Dorn Street	24.64	6.00
Herndon	Van Ness-UDC	22.04	6.00
Herndon	Vienna/Fairfax-GMU	15.01	6.00
Herndon	Virginia Square-GMU	17.03	6.00
Herndon	Washington Dulles International Airport	3.60	2.25
Herndon	Waterfront	22.68	6.00
Herndon	West Falls Church	14.15	6.00
Herndon	West Hyattsville	26.22	6.00
Herndon	Wheaton	26.82	6.00
Herndon	Wiehle-Reston East	2.46	2.00
Herndon	Woodley Park-Zoo/Adams Morgan	21.70	6.00
Huntington	Addison Road-Seat Pleasant	14.30	6.00
Huntington	Anacostia	9.09	4.45
Huntington	Archives-Navy Memorial-Penn Quarter	8.57	4.25
Huntington	Arlington Cemetery	7.22	3.70
Huntington	Ashburn	32.34	6.00
Huntington	Ballston-MU	9.08	4.45
Huntington	Benning Road	12.21	5.70
Huntington	Bethesda	15.43	6.00
Huntington	Braddock Road	1.85	2.00
Huntington	Branch Ave	13.82	6.00
Huntington	Brookland-CUA	12.12	5.65
Huntington	Capitol Heights	13.46	6.00
Huntington	Capitol South	8.70	4.30
Huntington	Cheverly	14.05	6.00
Huntington	Clarendon	8.60	4.25
Huntington	Cleveland Park	11.65	5.45
Huntington	College Park-U of Md	17.58	6.00
Huntington	Columbia Heights	10.99	5.20
Huntington	Congress Heights	9.47	4.60
Huntington	Court House	8.43	4.15
Huntington	Crystal City	5.05	2.80
Huntington	Deanwood	12.91	5.95
Huntington	Downtown Largo	17.13	6.00
Huntington	Dunn Loring-Merrifield	14.48	6.00
Huntington	Dupont Circle	9.91	4.75
Huntington	East Falls Church	10.98	5.20
Huntington	Eastern Market	9.08	4.45
Huntington	Eisenhower Avenue	0.52	2.00
Huntington	Farragut North	9.45	4.60
Huntington	Farragut West	9.30	4.50
Huntington	Federal Center SW	8.27	4.10
Huntington	Federal Triangle	8.69	4.30
Huntington	Foggy Bottom-GWU	8.96	4.40
Huntington	Forest Glen	17.66	6.00
Huntington	Fort Totten	13.27	6.00
Huntington	Franconia-Springfield	6.98	3.60
Huntington	Friendship Heights	13.74	6.00
Huntington	Gallery Pl-Chinatown	8.91	4.35
Huntington	Georgia Ave-Petworth	11.83	5.55
Huntington	Glenmont	20.93	6.00
Huntington	Greenbelt	20.01	6.00
Huntington	Greensboro	16.28	6.00
Huntington	Grosvenor-Strathmore	18.70	6.00
Huntington	Herndon	24.64	6.00
Huntington	Hyattsville Crossing	15.83	6.00
Huntington	Innovation Center	26.33	6.00
Huntington	Judiciary Square	9.09	4.45
Huntington	King St-Old Town	1.20	2.00
Huntington	L'Enfant Plaza	8.04	4.00
Huntington	Landover	15.86	6.00
Huntington	Loudoun Gateway	30.42	6.00
Huntington	McLean	15.23	6.00
Huntington	McPherson Square	9.26	4.50
Huntington	Medical Center	16.48	6.00
Huntington	Metro Center	8.98	4.40
Huntington	Minnesota Ave	12.02	5.60
Huntington	Morgan Boulevard	15.80	6.00
Huntington	Mt Vernon Sq 7th St-Convention Center	9.46	4.60
Huntington	Navy Yard-Ballpark	8.70	4.30
Huntington	Naylor Road	11.44	5.40
Huntington	New Carrollton	17.30	6.00
Huntington	NoMa-Gallaudet U	10.23	4.90
Huntington	North Bethesda	20.06	6.00
Huntington	Pentagon	6.08	3.25
Huntington	Pentagon City	5.49	3.00
Huntington	Potomac Ave	9.46	4.60
Huntington	Potomac Yard	3.22	2.10
Huntington	Reston Town Center	23.41	6.00
Huntington	Rhode Island Ave-Brentwood	11.30	5.30
Huntington	Rockville	22.98	6.00
Huntington	Ronald Reagan Washington National Airport	4.69	2.70
Huntington	Rosslyn	8.07	4.05
Huntington	Shady Grove	25.62	6.00
Huntington	Shaw-Howard U	9.93	4.75
Huntington	Silver Spring	16.14	6.00
Huntington	Smithsonian	8.32	4.15
Huntington	Southern Avenue	10.20	4.90
Huntington	Spring Hill	16.96	6.00
Huntington	Stadium-Armory	10.11	4.85
Huntington	Suitland	12.62	5.85
Huntington	Takoma	14.90	6.00
Huntington	Tenleytown-AU	12.98	6.00
Huntington	Twinbrook	21.13	6.00
Huntington	Tysons	15.66	6.00
Huntington	U Street/African-Amer Civil War Memorial/Cardozo	10.23	4.90
Huntington	Union Station	9.56	4.60
Huntington	Van Dorn Street	4.00	2.40
Huntington	Van Ness-UDC	12.24	5.70
Huntington	Vienna/Fairfax-GMU	16.64	6.00
Huntington	Virginia Square-GMU	8.76	4.30
Huntington	Washington Dulles International Airport	28.05	6.00
Huntington	Waterfront	8.22	4.10
Huntington	West Falls Church	12.94	6.00
Huntington	West Hyattsville	14.72	6.00
Huntington	Wheaton	19.22	6.00
Huntington	Wiehle-Reston East	22.31	6.00
Huntington	Woodley Park-Zoo/Adams Morgan	10.99	5.20
Hyattsville Crossing	Addison Road-Seat Pleasant	11.59	5.45
Hyattsville Crossing	Anacostia	9.50	4.60
Hyattsville Crossing	Archives-Navy Memorial-Penn Quarter	7.29	3.70
Hyattsville Crossing	Arlington Cemetery	10.02	4.80
Hyattsville Crossing	Ashburn	34.44	6.00
Hyattsville Crossing	Ballston-MU	11.98	5.60
Hyattsville Crossing	Benning Road	9.78	4.70
Hyattsville Crossing	Bethesda	11.68	5.45
Hyattsville Crossing	Braddock Road	13.99	6.00
Hyattsville Crossing	Branch Ave	14.14	6.00
Hyattsville Crossing	Brookland-CUA	3.80	2.30
Hyattsville Crossing	Capitol Heights	10.79	5.10
Hyattsville Crossing	Capitol South	8.04	4.00
Hyattsville Crossing	Cheverly	9.97	4.80
Hyattsville Crossing	Clarendon	10.98	5.20
Hyattsville Crossing	Cleveland Park	8.74	4.30
Hyattsville Crossing	College Park-U of Md	1.86	2.00
Hyattsville Crossing	Columbia Heights	5.29	2.90
Hyattsville Crossing	Congress Heights	10.69	5.10
Hyattsville Crossing	Court House	10.47	5.00
Hyattsville Crossing	Crystal City	10.85	5.15
Hyattsville Crossing	Deanwood	9.44	4.60
Hyattsville Crossing	Downtown Largo	13.61	6.00
Hyattsville Crossing	Dunn Loring-Merrifield	18.17	6.00
Hyattsville Crossing	Dupont Circle	7.89	3.95
Hyattsville Crossing	East Falls Church	14.17	6.00
Hyattsville Crossing	Eastern Market	8.22	4.10
Hyattsville Crossing	Eisenhower Avenue	15.31	6.00
Hyattsville Crossing	Farragut North	7.71	3.90
Hyattsville Crossing	Farragut West	7.79	3.90
Hyattsville Crossing	Federal Center SW	7.89	3.95
Hyattsville Crossing	Federal Triangle	7.49	3.80
Hyattsville Crossing	Foggy Bottom-GWU	8.26	4.10
Hyattsville Crossing	Forest Glen	7.01	3.60
Hyattsville Crossing	Fort Totten	2.96	2.00
Hyattsville Crossing	Franconia-Springfield	21.09	6.00
Hyattsville Crossing	Friendship Heights	10.54	5.00
Hyattsville Crossing	Gallery Pl-Chinatown	6.97	3.60
Hyattsville Crossing	Georgia Ave-Petworth	4.46	2.60
Hyattsville Crossing	Glenmont	10.04	4.80
Hyattsville Crossing	Greenbelt	4.21	2.50
Hyattsville Crossing	Greensboro	18.78	6.00
Hyattsville Crossing	Grosvenor-Strathmore	14.13	6.00
Hyattsville Crossing	Herndon	27.21	6.00
Hyattsville Crossing	Huntington	15.83	6.00
Hyattsville Crossing	Innovation Center	28.87	6.00
Hyattsville Crossing	Judiciary Square	6.81	3.50
Hyattsville Crossing	King St-Old Town	14.64	6.00
Hyattsville Crossing	L'Enfant Plaza	7.81	3.90
Hyattsville Crossing	Landover	10.96	5.20
Hyattsville Crossing	Loudoun Gateway	32.60	6.00
Hyattsville Crossing	McLean	17.44	6.00
Hyattsville Crossing	McPherson Square	7.47	3.80
Hyattsville Crossing	Medical Center	12.40	5.75
Hyattsville Crossing	Metro Center	7.22	3.70
Hyattsville Crossing	Minnesota Ave	9.25	4.50
Hyattsville Crossing	Morgan Boulevard	12.60	5.85
Hyattsville Crossing	Mt Vernon Sq 7th St-Convention Center	6.47	3.40
Hyattsville Crossing	Navy Yard-Ballpark	8.58	4.25
Hyattsville Crossing	Naylor Road	11.56	5.40
Hyattsville Crossing	New Carrollton	11.97	5.60
Hyattsville Crossing	NoMa-Gallaudet U	5.65	3.05
Hyattsville Crossing	North Bethesda	15.37	6.00
Hyattsville Crossing	Pentagon	9.92	4.75
Hyattsville Crossing	Pentagon City	10.51	5.00
Hyattsville Crossing	Potomac Ave	8.55	4.20
Hyattsville Crossing	Potomac Yard	12.61	5.85
Hyattsville Crossing	Reston Town Center	25.86	6.00
Hyattsville Crossing	Rhode Island Ave-Brentwood	4.59	2.65
Hyattsville Crossing	Rockville	18.38	6.00
Hyattsville Crossing	Ronald Reagan Washington National Airport	11.15	5.25
Hyattsville Crossing	Rosslyn	9.45	4.60
Hyattsville Crossing	Shady Grove	20.90	6.00
Hyattsville Crossing	Shaw-Howard U	6.06	3.20
Hyattsville Crossing	Silver Spring	5.52	3.00
Hyattsville Crossing	Smithsonian	7.84	3.95
Hyattsville Crossing	Southern Avenue	11.32	5.35
Hyattsville Crossing	Spring Hill	19.28	6.00
Hyattsville Crossing	Stadium-Armory	8.66	4.25
Hyattsville Crossing	Suitland	12.56	5.80
Hyattsville Crossing	Takoma	4.27	2.50
Hyattsville Crossing	Tenleytown-AU	10.05	4.80
Hyattsville Crossing	Twinbrook	16.39	6.00
Hyattsville Crossing	Tysons	18.08	6.00
Hyattsville Crossing	U Street/African-Amer Civil War Memorial/Cardozo	5.85	3.15
Hyattsville Crossing	Union Station	6.31	3.30
Hyattsville Crossing	Van Dorn Street	17.78	6.00
Hyattsville Crossing	Van Ness-UDC	9.09	4.45
Hyattsville Crossing	Vienna/Fairfax-GMU	20.64	6.00
Hyattsville Crossing	Virginia Square-GMU	11.45	5.40
Hyattsville Crossing	Washington Dulles International Airport	30.80	6.00
Hyattsville Crossing	Waterfront	8.40	4.15
Hyattsville Crossing	West Falls Church	15.81	6.00
Hyattsville Crossing	West Hyattsville	1.13	2.00
Hyattsville Crossing	Wheaton	8.47	4.20
Hyattsville Crossing	Wiehle-Reston East	24.77	6.00
Hyattsville Crossing	Woodley Park-Zoo/Adams Morgan	8.39	4.15
Innovation Center	Addison Road-Seat Pleasant	31.04	6.00
Innovation Center	Anacostia	25.99	6.00
Innovation Center	Archives-Navy Memorial-Penn Quarter	23.48	6.00
Innovation Center	Arlington Cemetery	21.27	6.00
Innovation Center	Ashburn	6.02	3.20
Innovation Center	Ballston-MU	18.22	6.00
Innovation Center	Benning Road	28.61	6.00
Innovation Center	Bethesda	24.72	6.00
Innovation Center	Braddock Road	25.54	6.00
Innovation Center	Branch Ave	31.92	6.00
Innovation Center	Brookland-CUA	25.64	6.00
Innovation Center	Capitol Heights	30.06	6.00
Innovation Center	Capitol South	24.70	6.00
Innovation Center	Cheverly	29.86	6.00
Innovation Center	Clarendon	19.15	6.00
Innovation Center	Cleveland Park	23.57	6.00
Innovation Center	College Park-U of Md	30.62	6.00
Innovation Center	Columbia Heights	24.03	6.00
Innovation Center	Congress Heights	27.01	6.00
Innovation Center	Court House	19.58	6.00
Innovation Center	Crystal City	23.21	6.00
Innovation Center	Deanwood	28.82	6.00
Innovation Center	Downtown Largo	33.74	6.00
Innovation Center	Dunn Loring-Merrifield	16.35	6.00
Innovation Center	Dupont Circle	23.12	6.00
Innovation Center	East Falls Church	15.82	6.00
Innovation Center	Eastern Market	25.20	6.00
Innovation Center	Eisenhower Avenue	26.04	6.00
Innovation Center	Farragut North	23.01	6.00
Innovation Center	Farragut West	22.19	6.00
Innovation Center	Federal Center SW	24.13	6.00
Innovation Center	Federal Triangle	23.14	6.00
Innovation Center	Foggy Bottom-GWU	21.68	6.00
Innovation Center	Forest Glen	27.60	6.00
Innovation Center	Fort Totten	26.00	6.00
Innovation Center	Franconia-Springfield	28.03	6.00
Innovation Center	Friendship Heights	24.06	6.00
Innovation Center	Gallery Pl-Chinatown	23.24	6.00
Innovation Center	Georgia Ave-Petworth	24.69	6.00
Innovation Center	Glenmont	29.42	6.00
Innovation Center	Greenbelt	32.41	6.00
Innovation Center	Greensboro	10.43	4.95
Innovation Center	Grosvenor-Strathmore	26.37	6.00
Innovation Center	Herndon	1.72	2.00
Innovation Center	Huntington	26.33	6.00
Innovation Center	Hyattsville Crossing	28.87	6.00
Innovation Center	Judiciary Square	23.60	6.00
Innovation Center	King St-Old Town	25.82	6.00
Innovation Center	L'Enfant Plaza	23.80	6.00
Innovation Center	Landover	31.40	6.00
Innovation Center	Loudoun Gateway	4.11	2.45
Innovation Center	McLean	11.72	5.50
Innovation Center	McPherson Square	22.57	6.00
Innovation Center	Medical Center	25.22	6.00
Innovation Center	Metro Center	22.96	6.00
Innovation Center	Minnesota Ave	28.12	6.00
Innovation Center	Morgan Boulevard	32.47	6.00
Innovation Center	Mt Vernon Sq 7th St-Convention Center	23.49	6.00
Innovation Center	Navy Yard-Ballpark	25.01	6.00
Innovation Center	Naylor Road	28.92	6.00
Innovation Center	New Carrollton	32.62	6.00
Innovation Center	NoMa-Gallaudet U	24.55	6.00
Innovation Center	North Bethesda	27.04	6.00
Innovation Center	Pentagon	22.32	6.00
Innovation Center	Pentagon City	22.57	6.00
Innovation Center	Potomac Ave	25.81	6.00
Innovation Center	Potomac Yard	24.72	6.00
Innovation Center	Reston Town Center	3.05	2.00
Innovation Center	Rhode Island Ave-Brentwood	25.21	6.00
Innovation Center	Rockville	28.32	6.00
Innovation Center	Ronald Reagan Washington National Airport	23.70	6.00
Innovation Center	Rosslyn	20.51	6.00
Innovation Center	Shady Grove	29.95	6.00
Innovation Center	Shaw-Howard U	23.69	6.00
Innovation Center	Silver Spring	26.96	6.00
Innovation Center	Smithsonian	23.36	6.00
Innovation Center	Southern Avenue	27.93	6.00
Innovation Center	Spring Hill	9.82	4.75
Innovation Center	Stadium-Armory	26.34	6.00
Innovation Center	Suitland	30.32	6.00
Innovation Center	Takoma	26.56	6.00
Innovation Center	Tenleytown-AU	23.82	6.00
Innovation Center	Twinbrook	27.58	6.00
Innovation Center	Tysons	11.14	5.25
Innovation Center	U Street/African-Amer Civil War Memorial/Cardozo	23.76	6.00
Innovation Center	Union Station	24.16	6.00
Innovation Center	Van Dorn Street	26.32	6.00
Innovation Center	Van Ness-UDC	23.73	6.00
Innovation Center	Vienna/Fairfax-GMU	16.68	6.00
Innovation Center	Virginia Square-GMU	18.75	6.00
Innovation Center	Washington Dulles International Airport	1.94	2.00
Innovation Center	Waterfront	24.39	6.00
Innovation Center	West Falls Church	15.86	6.00
Innovation Center	West Hyattsville	27.89	6.00
Innovation Center	Wheaton	28.38	6.00
Innovation Center	Wiehle-Reston East	4.17	2.45
Innovation Center	Woodley Park-Zoo/Adams Morgan	23.39	6.00
Judiciary Square	Addison Road-Seat Pleasant	7.84	3.95
Judiciary Square	Anacostia	3.22	2.10
Judiciary Square	Archives-Navy Memorial-Penn Quarter	0.54	2.00
Judiciary Square	Arlington Cemetery	3.45	2.20
Judiciary Square	Ashburn	29.42	6.00
Judiciary Square	Ballston-MU	5.63	3.05
Judiciary Square	Benning Road	5.41	2.95
Judiciary Square	Bethesda	7.70	3.90
Judiciary Square	Braddock Road	7.28	3.70
Judiciary Square	Branch Ave	9.04	4.40
Judiciary Square	Brookland-CUA	3.04	2.00
Judiciary Square	Capitol Heights	6.87	3.55
Judiciary Square	Capitol South	1.59	2.00
Judiciary Square	Cheverly	6.88	3.55
Judiciary Square	Clarendon	4.62	2.65
Judiciary Square	Cleveland Park	3.67	2.25
Judiciary Square	College Park-U of Md	8.61	4.25
Judiciary Square	Columbia Heights	2.56	2.00
Judiciary Square	Congress Heights	4.50	2.60
Judiciary Square	Court House	4.13	2.45
Judiciary Square	Crystal City	4.08	2.45
Judiciary Square	Deanwood	5.75	3.10
Judiciary Square	Downtown Largo	10.62	5.05
Judiciary Square	Dunn Loring-Merrifield	12.16	5.65
Judiciary Square	Dupont Circle	1.84	2.00
Judiciary Square	East Falls Church	8.03	4.00
Judiciary Square	Eastern Market	2.04	2.00
Judiciary Square	Eisenhower Avenue	8.57	4.25
Judiciary Square	Farragut North	1.38	2.00
Judiciary Square	Farragut West	1.41	2.00
Judiciary Square	Federal Center SW	1.20	2.00
Judiciary Square	Federal Triangle	0.79	2.00
Judiciary Square	Foggy Bottom-GWU	1.92	2.00
Judiciary Square	Forest Glen	8.96	4.40
Judiciary Square	Fort Totten	4.26	2.50
Judiciary Square	Franconia-Springfield	14.34	6.00
Judiciary Square	Friendship Heights	6.04	3.20
Judiciary Square	Gallery Pl-Chinatown	0.36	2.00
Judiciary Square	Georgia Ave-Petworth	3.28	2.10
Judiciary Square	Glenmont	12.29	5.70
Judiciary Square	Greenbelt	11.01	5.20
Judiciary Square	Greensboro	13.19	6.00
Judiciary Square	Grosvenor-Strathmore	10.86	5.15
Judiciary Square	Herndon	21.89	6.00
Judiciary Square	Huntington	9.09	4.45
Judiciary Square	Hyattsville Crossing	6.81	3.50
Judiciary Square	Innovation Center	23.60	6.00
Judiciary Square	King St-Old Town	7.91	3.95
Judiciary Square	L'Enfant Plaza	1.05	2.00
Judiciary Square	Landover	8.63	4.25
Judiciary Square	Loudoun Gateway	27.52	6.00
Judiciary Square	McLean	11.88	5.55
Judiciary Square	McPherson Square	1.04	2.00
Judiciary Square	Medical Center	8.70	4.30
Judiciary Square	Metro Center	0.64	2.00
Judiciary Square	Minnesota Ave	4.96	2.80
Judiciary Square	Morgan Boulevard	9.31	4.50
Judiciary Square	Mt Vernon Sq 7th St-Convention Center	0.85	2.00
Judiciary Square	Navy Yard-Ballpark	2.10	2.00
Judiciary Square	Naylor Road	5.99	3.20
Judiciary Square	New Carrollton	10.03	4.80
Judiciary Square	NoMa-Gallaudet U	1.17	2.00
Judiciary Square	North Bethesda	12.24	5.70
Judiciary Square	Pentagon	3.18	2.05
Judiciary Square	Pentagon City	3.76	2.30
Judiciary Square	Potomac Ave	2.65	2.00
Judiciary Square	Potomac Yard	5.88	3.15
Judiciary Square	Reston Town Center	20.55	6.00
Judiciary Square	Rhode Island Ave-Brentwood	2.22	2.00
Judiciary Square	Rockville	15.31	6.00
Judiciary Square	Ronald Reagan Washington National Airport	4.40	2.55
Judiciary Square	Rosslyn	3.13	2.05
Judiciary Square	Shady Grove	17.97	6.00
Judiciary Square	Shaw-Howard U	1.32	2.00
Judiciary Square	Silver Spring	7.35	3.75
Judiciary Square	Smithsonian	1.08	2.00
Judiciary Square	Southern Avenue	5.33	2.95
Judiciary Square	Spring Hill	13.78	6.00
Judiciary Square	Stadium-Armory	3.14	2.05
Judiciary Square	Suitland	7.35	3.75
Judiciary Square	Takoma	6.01	3.20
Judiciary Square	Tenleytown-AU	5.28	2.90
Judiciary Square	Twinbrook	13.34	6.00
Judiciary Square	Tysons	12.48	5.80
Judiciary Square	U Street/African-Amer Civil War Memorial/Cardozo	1.72	2.00
Judiciary Square	Union Station	0.58	2.00
Judiciary Square	Van Dorn Street	11.03	5.20
Judiciary Square	Van Ness-UDC	4.29	2.50
Judiciary Square	Vienna/Fairfax-GMU	14.64	6.00
Judiciary Square	Virginia Square-GMU	5.07	2.85
Judiciary Square	Washington Dulles International Airport	25.48	6.00
Judiciary Square	Waterfront	1.72	2.00
Judiciary Square	West Falls Church	9.92	4.75
Judiciary Square	West Hyattsville	5.69	3.10
Judiciary Square	Wheaton	10.57	5.05
Judiciary Square	Wiehle-Reston East	19.43	6.00
Judiciary Square	Woodley Park-Zoo/Adams Morgan	2.98	2.00
King St-Old Town	Addison Road-Seat Pleasant	13.12	6.00
King St-Old Town	Anacostia	7.89	3.95
King St-Old Town	Archives-Navy Memorial-Penn Quarter	7.40	3.75
King St-Old Town	Arlington Cemetery	6.15	3.25
King St-Old Town	Ashburn	31.82	6.00
King St-Old Town	Ballston-MU	8.21	4.10
King St-Old Town	Benning Road	11.01	5.20
King St-Old Town	Bethesda	14.42	6.00
King St-Old Town	Braddock Road	0.65	2.00
King St-Old Town	Branch Ave	12.73	5.90
King St-Old Town	Brookland-CUA	10.95	5.20
King St-Old Town	Capitol Heights	12.28	5.70
King St-Old Town	Capitol South	7.51	3.80
King St-Old Town	Cheverly	12.84	5.95
King St-Old Town	Clarendon	7.65	3.85
King St-Old Town	Cleveland Park	10.57	5.05
King St-Old Town	College Park-U of Md	16.38	6.00
King St-Old Town	Columbia Heights	9.87	4.75
King St-Old Town	Congress Heights	8.28	4.10
King St-Old Town	Court House	7.44	3.80
King St-Old Town	Crystal City	3.92	2.35
King St-Old Town	Deanwood	11.70	5.50
King St-Old Town	Downtown Largo	15.96	6.00
King St-Old Town	Dunn Loring-Merrifield	13.94	6.00
King St-Old Town	Dupont Circle	8.79	4.30
